device_id,device_name,manufacturer,device_age_years,usage_hours_per_week,maintenance_frequency_per_year,last_maintenance_gap_days,error_logs_past_month,environment,criticality_level,spare_parts_availability,failures_past_year,manufacturer_support_rating,failure_within_year
2573,ECG,Mindray,6,62,6,75,11,ICU,High,Good,0,3,0
2574,ECG,Philips,6,59,0,399,15,Operating Room,Medium,Good,0,3,1
2575,X-Ray,Siemens,8,78,6,59,10,ICU,Medium,Good,0,3,0
2576,X-Ray,Canon Medical,4,76,12,62,8,Diagnostic Center,Medium,Good,1,2,0
2577,Ventilator,Medtronic,5,53,2,190,18,Diagnostic Center,High,Good,0,2,1
2578,X-Ray,Fujifilm,9,46,4,116,11,ICU,Medium,Poor,0,3,1
2579,CT Scanner,GE Healthcare,3,59,12,46,4,ICU,Medium,Moderate,0,5,0
2580,X-Ray,Fujifilm,4,29,4,128,8,Lab,High,Good,0,4,0
2581,ECG,Philips,5,78,4,111,7,Ward,High,Poor,0,2,0
2582,X-Ray,Mindray,7,65,6,62,9,Lab,High,Moderate,0,1,1
2583,Infusion Pump,Siemens,7,46,4,109,8,Diagnostic Center,Low,Good,0,5,0
2584,Patient Monitor,Siemens,5,52,6,93,14,Operating Room,High,Good,0,4,0
2585,X-Ray,GE Healthcare,9,64,1,403,17,Ward,Medium,Poor,0,4,1
2586,X-Ray,Mindray,6,55,12,21,3,Operating Room,High,Good,0,3,0
2587,Ventilator,GE Healthcare,6,70,0,401,18,Diagnostic Center,High,Good,0,4,1
2588,Ultrasound,Siemens,5,58,4,91,10,Diagnostic Center,Medium,Good,0,5,0
2589,Infusion Pump,Canon Medical,7,70,2,192,9,Operating Room,Low,Moderate,0,3,1
2590,MRI Scanner,Mindray,10,25,12,38,6,Operating Room,High,Moderate,0,2,0
2591,MRI Scanner,Philips,9,69,0,356,21,Operating Room,Medium,Moderate,0,3,1
2592,ECG,Mindray,6,54,4,92,6,Operating Room,Medium,Poor,0,1,1
2593,Infusion Pump,Philips,4,45,4,88,5,ICU,Low,Good,0,2,0
2594,Ultrasound,Philips,4,61,1,396,18,Diagnostic Center,High,Good,0,3,1
2595,X-Ray,Philips,4,60,6,85,8,Lab,High,Poor,0,3,0
2596,Ventilator,Mindray,5,91,6,84,8,Ward,High,Poor,0,3,0
2597,Patient Monitor,Siemens,9,41,4,123,11,Ward,Medium,Good,0,3,0
2598,X-Ray,Mindray,13,35,6,66,12,Ward,Medium,Moderate,0,2,1
2599,Infusion Pump,Canon Medical,8,72,6,79,14,Ward,High,Poor,0,2,1
2600,CT Scanner,GE Healthcare,3,44,4,109,4,ICU,Medium,Good,0,5,0
2601,ECG,Mindray,10,60,6,70,9,ICU,Medium,Moderate,2,3,0
2602,Ultrasound,Mindray,3,68,4,128,6,ICU,Low,Good,0,1,0
2603,X-Ray,Fujifilm,6,73,6,62,9,Operating Room,Low,Moderate,0,3,0
2604,Infusion Pump,Canon Medical,4,75,4,105,6,Operating Room,High,Good,0,4,0
2605,Ultrasound,Siemens,3,40,6,56,7,Operating Room,High,Poor,0,3,0
2606,Ultrasound,Medtronic,5,52,1,380,16,Diagnostic Center,Low,Moderate,0,2,1
2607,ECG,Fujifilm,6,71,12,45,6,ICU,High,Moderate,0,2,0
2608,ECG,Mindray,2,65,12,65,4,ICU,Low,Moderate,0,1,0
2609,X-Ray,Philips,7,51,4,127,12,Lab,Medium,Moderate,0,3,1
2610,Ultrasound,GE Healthcare,5,41,12,29,1,Ward,High,Moderate,0,3,0
2611,Ultrasound,Fujifilm,4,64,1,378,20,Diagnostic Center,Medium,Moderate,0,2,1
2612,CT Scanner,Mindray,9,58,12,57,9,ICU,Medium,Poor,1,2,1
2613,Ultrasound,Fujifilm,8,82,1,385,19,Lab,Low,Good,0,2,1
2614,MRI Scanner,Fujifilm,7,79,6,67,7,Diagnostic Center,High,Moderate,0,3,0
2615,Ultrasound,Philips,6,11,6,85,1,Ward,Medium,Moderate,0,4,0
2616,CT Scanner,Siemens,6,84,6,87,6,Diagnostic Center,Low,Good,0,5,0
2617,X-Ray,Siemens,5,52,2,195,4,ICU,High,Moderate,0,4,0
2618,MRI Scanner,GE Healthcare,4,33,4,86,5,Lab,Medium,Poor,0,3,0
2619,Infusion Pump,Mindray,4,65,4,82,9,ICU,Medium,Good,0,1,0
2620,Ultrasound,Mindray,9,60,6,81,9,ICU,High,Moderate,0,3,1
2621,Ultrasound,Canon Medical,9,85,6,81,13,Ward,Medium,Poor,0,4,0
2622,Ventilator,Medtronic,5,44,6,80,9,Operating Room,Low,Poor,0,4,0
2623,Ventilator,GE Healthcare,5,74,4,114,10,Ward,High,Good,0,5,0
2624,Infusion Pump,Mindray,11,95,4,87,10,Operating Room,Medium,Moderate,1,1,1
2625,Ventilator,GE Healthcare,8,60,6,51,11,Diagnostic Center,Medium,Moderate,0,4,0
2626,CT Scanner,Medtronic,7,69,0,365,22,ICU,Medium,Poor,1,3,1
2627,Ventilator,Canon Medical,5,79,4,87,8,Lab,High,Good,1,2,1
2628,MRI Scanner,Medtronic,3,60,6,53,6,ICU,Medium,Moderate,0,2,0
2629,Infusion Pump,GE Healthcare,10,57,6,62,10,ICU,Medium,Poor,1,5,0
2630,Infusion Pump,GE Healthcare,7,54,6,81,8,ICU,Medium,Good,0,3,0
2631,MRI Scanner,Philips,5,62,4,107,12,Diagnostic Center,High,Poor,1,4,1
2632,ECG,GE Healthcare,6,70,6,82,8,Diagnostic Center,Low,Moderate,0,3,0
2633,Ventilator,GE Healthcare,11,24,4,86,4,Lab,High,Moderate,0,3,0
2634,Ultrasound,GE Healthcare,3,47,4,129,4,Operating Room,High,Poor,0,5,0
2635,Patient Monitor,Siemens,7,65,6,89,9,Ward,Low,Good,0,3,0
2636,CT Scanner,GE Healthcare,4,22,4,115,2,Ward,Medium,Poor,0,3,0
2637,MRI Scanner,GE Healthcare,8,37,6,82,10,ICU,High,Good,0,3,0
2638,Infusion Pump,Mindray,7,50,6,96,7,Ward,High,Good,0,1,1
2639,Ultrasound,Siemens,6,76,12,68,6,Ward,Medium,Good,0,4,0
2640,Patient Monitor,Fujifilm,3,43,2,206,8,ICU,High,Poor,0,4,1
2641,ECG,GE Healthcare,12,85,4,86,7,Lab,Medium,Good,0,4,0
2642,MRI Scanner,Mindray,6,68,6,89,18,Lab,Low,Poor,0,3,1
2643,Ultrasound,Medtronic,6,53,4,99,11,ICU,Medium,Good,1,3,1
2644,Infusion Pump,Canon Medical,6,29,6,95,7,ICU,Medium,Good,1,2,1
2645,Ultrasound,Philips,7,89,4,91,13,Lab,Medium,Good,0,3,1
2646,Ultrasound,Fujifilm,8,62,12,35,5,Ward,Medium,Good,1,3,0
2647,Infusion Pump,Mindray,3,38,6,87,6,ICU,High,Good,0,3,0
2648,Ultrasound,Mindray,3,47,6,93,6,Diagnostic Center,Medium,Poor,0,1,0
2649,Ventilator,Philips,5,84,12,39,9,ICU,Medium,Good,0,2,0
2650,Infusion Pump,Siemens,4,30,12,60,3,Lab,Medium,Good,0,4,0
2651,X-Ray,Siemens,3,85,12,61,10,Lab,Medium,Good,0,4,0
2652,CT Scanner,GE Healthcare,9,62,6,66,10,Operating Room,Medium,Moderate,0,4,0
2653,CT Scanner,Canon Medical,7,65,6,61,8,Diagnostic Center,High,Moderate,0,3,0
2654,CT Scanner,Mindray,7,78,6,85,6,ICU,High,Moderate,0,3,0
2655,Infusion Pump,Philips,5,68,4,96,11,Lab,Medium,Poor,0,3,0
2656,Infusion Pump,Siemens,5,61,6,77,4,Lab,Medium,Poor,0,4,0
2657,ECG,GE Healthcare,8,62,6,97,8,Operating Room,Medium,Good,0,5,0
2658,Infusion Pump,GE Healthcare,6,63,2,218,17,ICU,High,Poor,1,3,1
2659,Infusion Pump,Mindray,8,45,4,115,6,Ward,High,Moderate,0,2,0
2660,X-Ray,Fujifilm,9,73,2,187,13,ICU,Medium,Poor,1,3,1
2661,Infusion Pump,Medtronic,3,48,6,91,0,ICU,Low,Moderate,0,2,0
2662,Ventilator,Medtronic,8,31,6,86,6,Ward,Medium,Moderate,0,2,0
2663,Patient Monitor,Fujifilm,9,82,6,76,13,Operating Room,Medium,Poor,0,2,1
2664,X-Ray,Fujifilm,8,90,4,82,6,Ward,Low,Good,0,2,0
2665,Infusion Pump,Fujifilm,6,84,1,378,19,ICU,High,Good,0,4,1
2666,Ultrasound,Fujifilm,8,67,4,118,16,Ward,High,Good,0,4,1
2667,MRI Scanner,Siemens,7,48,4,114,1,Ward,Medium,Moderate,0,4,0
2668,Ultrasound,Siemens,2,75,6,53,7,Ward,High,Moderate,0,4,0
2669,Ultrasound,GE Healthcare,4,84,4,116,12,Operating Room,Medium,Poor,0,4,0
2670,Infusion Pump,Medtronic,7,67,6,62,4,Ward,Medium,Good,0,2,0
2671,Ventilator,Medtronic,5,66,2,199,13,Ward,High,Good,0,4,1
2672,Infusion Pump,Fujifilm,11,57,6,63,12,Ward,Medium,Poor,1,2,1
2673,Patient Monitor,Siemens,6,31,4,130,9,Operating Room,Medium,Moderate,0,3,0
2674,Ultrasound,Mindray,2,69,6,50,9,Diagnostic Center,High,Good,0,2,0
2675,Infusion Pump,Philips,6,70,6,71,10,ICU,High,Good,0,3,0
2676,MRI Scanner,Mindray,2,58,6,54,6,Operating Room,High,Good,0,3,0
2677,Ultrasound,Mindray,11,39,2,218,16,Diagnostic Center,High,Moderate,1,2,1
2678,MRI Scanner,Siemens,5,49,4,130,10,Diagnostic Center,Medium,Moderate,0,5,0
2679,MRI Scanner,Mindray,4,46,12,54,10,Ward,Low,Good,0,3,0
2680,X-Ray,Canon Medical,6,50,4,97,3,ICU,High,Moderate,0,2,0
2681,ECG,GE Healthcare,5,68,4,97,6,Ward,High,Moderate,0,5,0
2682,Ventilator,Mindray,5,68,4,121,9,ICU,High,Moderate,0,1,1
2683,X-Ray,Siemens,14,82,2,200,17,ICU,Medium,Moderate,0,4,1
2684,MRI Scanner,Canon Medical,10,64,6,81,10,Ward,Medium,Good,0,2,1
2685,X-Ray,Medtronic,3,64,4,83,9,Diagnostic Center,High,Good,0,4,0
2686,Ultrasound,Siemens,4,48,6,75,10,ICU,High,Poor,0,5,0
2687,ECG,Siemens,4,68,4,91,8,Ward,Medium,Moderate,0,3,0
2688,CT Scanner,Philips,7,72,6,54,9,ICU,Medium,Poor,0,4,0
2689,MRI Scanner,GE Healthcare,6,54,1,391,20,ICU,High,Poor,0,3,1
2690,Infusion Pump,GE Healthcare,8,24,2,176,5,ICU,Medium,Poor,0,3,1
2691,ECG,Mindray,6,64,12,57,5,Ward,High,Moderate,0,2,0
2692,ECG,Philips,7,10,6,94,7,Ward,High,Poor,0,3,0
2693,CT Scanner,Fujifilm,7,52,6,80,9,Diagnostic Center,Low,Poor,0,2,0
2694,Ultrasound,GE Healthcare,9,72,4,125,12,Ward,Medium,Moderate,0,5,0
2695,Infusion Pump,GE Healthcare,7,35,6,67,7,Operating Room,High,Good,0,4,0
2696,Infusion Pump,Mindray,6,66,4,101,12,ICU,High,Moderate,0,3,1
2697,Infusion Pump,GE Healthcare,9,86,6,95,7,Ward,Medium,Moderate,0,5,0
2698,X-Ray,Philips,7,68,4,125,5,Lab,High,Moderate,0,3,1
2699,MRI Scanner,Mindray,4,91,6,54,9,ICU,High,Poor,0,2,0
2700,CT Scanner,Fujifilm,5,13,6,69,6,Lab,Medium,Good,1,4,0
2701,X-Ray,Fujifilm,3,77,2,194,7,ICU,Low,Moderate,0,4,0
2702,Infusion Pump,Siemens,10,50,2,204,17,ICU,High,Good,0,5,1
2703,CT Scanner,Medtronic,7,61,12,55,8,ICU,High,Moderate,0,4,0
2704,ECG,Siemens,6,52,6,74,8,Ward,Medium,Good,0,4,0
2705,MRI Scanner,Siemens,4,87,12,35,4,Operating Room,High,Poor,0,4,0
2706,Ventilator,GE Healthcare,3,69,6,79,9,Diagnostic Center,Low,Moderate,0,4,0
2707,X-Ray,Philips,3,51,4,116,9,Ward,Medium,Good,0,3,0
2708,Ultrasound,Mindray,7,32,6,62,4,Ward,Medium,Good,0,3,0
2709,Ultrasound,GE Healthcare,3,41,0,394,17,Lab,Low,Good,0,3,1
2710,Infusion Pump,Medtronic,4,108,12,69,12,Ward,Medium,Good,0,3,0
2711,Ventilator,Philips,3,50,6,94,9,ICU,Low,Poor,0,3,0
2712,Ventilator,Canon Medical,4,77,4,128,13,ICU,Medium,Good,0,2,1
2713,MRI Scanner,Canon Medical,3,51,6,73,3,ICU,High,Poor,0,2,0
2714,Infusion Pump,Canon Medical,10,51,2,203,15,ICU,Medium,Moderate,0,3,1
2715,CT Scanner,Mindray,4,53,6,82,10,Operating Room,High,Moderate,0,2,0
2716,ECG,Philips,1,46,4,117,10,Lab,Medium,Poor,0,4,0
2717,MRI Scanner,Mindray,8,63,2,198,17,Ward,Medium,Good,0,3,1
2718,Infusion Pump,GE Healthcare,5,82,6,95,6,Lab,Medium,Poor,0,5,0
2719,Ventilator,GE Healthcare,13,95,4,96,13,Lab,Low,Good,0,3,1
2720,ECG,GE Healthcare,4,46,12,48,4,Diagnostic Center,Medium,Poor,0,3,0
2721,Ultrasound,Canon Medical,6,75,12,55,8,ICU,Medium,Good,1,2,0
2722,MRI Scanner,Philips,11,71,2,175,16,Ward,Medium,Good,0,2,1
2723,Ultrasound,Medtronic,8,58,12,22,9,ICU,High,Moderate,0,4,0
2724,Infusion Pump,GE Healthcare,3,68,4,99,7,Ward,Low,Poor,1,5,0
2725,Ventilator,Canon Medical,4,69,4,99,8,Lab,High,Good,0,2,0
2726,Infusion Pump,Fujifilm,9,33,2,193,13,Diagnostic Center,Medium,Poor,0,3,1
2727,X-Ray,Mindray,2,65,2,183,8,Operating Room,High,Poor,0,3,1
2728,MRI Scanner,Siemens,7,75,0,364,20,Diagnostic Center,Medium,Good,0,5,1
2729,Patient Monitor,GE Healthcare,5,73,1,390,17,Diagnostic Center,High,Moderate,0,5,1
2730,CT Scanner,Canon Medical,4,69,6,97,5,Lab,Low,Moderate,0,3,0
2731,CT Scanner,Siemens,9,65,4,105,11,Ward,Medium,Good,1,3,1
2732,MRI Scanner,Mindray,3,41,12,64,3,Lab,Low,Good,0,1,0
2733,Infusion Pump,Canon Medical,5,57,2,175,4,Diagnostic Center,Medium,Good,0,3,0
2734,MRI Scanner,Medtronic,6,58,2,176,10,ICU,High,Poor,0,3,1
2735,CT Scanner,Siemens,10,53,6,74,11,Ward,High,Poor,0,4,1
2736,Ultrasound,Medtronic,4,53,4,89,7,ICU,Medium,Moderate,0,4,0
2737,MRI Scanner,Medtronic,9,80,6,52,10,ICU,High,Poor,0,3,1
2738,Infusion Pump,Medtronic,10,62,6,87,8,Diagnostic Center,Medium,Poor,0,2,1
2739,X-Ray,GE Healthcare,6,73,4,85,8,Ward,High,Moderate,0,4,0
2740,Infusion Pump,GE Healthcare,5,48,4,88,13,ICU,Medium,Poor,0,3,0
2741,Ultrasound,Siemens,6,88,6,50,7,Diagnostic Center,Medium,Poor,0,3,0
2742,ECG,Canon Medical,8,67,2,193,17,Ward,High,Good,0,4,1
2743,ECG,Fujifilm,4,57,2,178,17,Ward,High,Poor,0,4,0
2744,ECG,Mindray,5,72,2,194,10,Ward,Medium,Good,0,3,1
2745,Ventilator,GE Healthcare,3,56,4,96,9,Operating Room,Medium,Poor,0,5,0
2746,Ultrasound,Medtronic,9,71,6,76,9,Diagnostic Center,High,Good,0,3,0
2747,CT Scanner,Medtronic,3,28,6,95,7,Lab,High,Good,0,4,0
2748,MRI Scanner,Philips,6,24,4,130,8,ICU,Medium,Poor,1,2,1
2749,X-Ray,Fujifilm,7,75,6,59,8,Diagnostic Center,High,Moderate,0,2,0
2750,Ventilator,Canon Medical,10,18,12,43,4,Lab,High,Moderate,0,3,0
2751,Ultrasound,Mindray,16,84,4,98,14,ICU,Medium,Good,1,2,1
2752,CT Scanner,Mindray,9,52,4,95,13,Ward,High,Moderate,0,3,1
2753,Ultrasound,Siemens,6,78,12,28,7,Lab,High,Poor,0,4,0
2754,MRI Scanner,Mindray,6,81,12,32,10,Ward,Low,Poor,0,1,0
2755,Ultrasound,Medtronic,8,80,4,95,14,Lab,High,Moderate,0,4,1
2756,Ultrasound,Canon Medical,3,67,2,205,16,Lab,Low,Good,0,2,1
2757,ECG,Canon Medical,9,30,4,90,4,Diagnostic Center,Medium,Good,2,3,0
2758,CT Scanner,Mindray,3,36,6,90,5,Operating Room,Medium,Poor,0,3,0
2759,Infusion Pump,Philips,4,40,12,62,1,Diagnostic Center,High,Poor,0,3,0
2760,Ventilator,Mindray,7,65,6,54,1,Diagnostic Center,High,Poor,0,2,0
2761,Ultrasound,GE Healthcare,7,51,6,65,9,Diagnostic Center,Medium,Moderate,0,4,0
2762,MRI Scanner,Canon Medical,5,69,2,221,16,ICU,Medium,Moderate,0,4,1
2763,ECG,Mindray,2,71,12,66,13,Diagnostic Center,High,Poor,0,1,0
2764,Patient Monitor,Mindray,5,75,4,91,11,Diagnostic Center,Medium,Poor,0,3,0
2765,Ultrasound,Mindray,10,57,4,83,13,ICU,Medium,Moderate,0,2,1
2766,MRI Scanner,Medtronic,6,84,12,30,9,Ward,Low,Good,0,4,0
2767,X-Ray,Canon Medical,10,44,6,79,7,ICU,High,Poor,0,3,1
2768,CT Scanner,GE Healthcare,6,44,4,120,8,ICU,Medium,Moderate,0,5,0
2769,Infusion Pump,Mindray,6,76,6,60,8,Diagnostic Center,High,Poor,1,3,0
2770,MRI Scanner,Mindray,4,28,4,103,2,Diagnostic Center,Low,Poor,0,2,0
2771,Infusion Pump,GE Healthcare,7,55,6,74,10,Diagnostic Center,Medium,Good,0,3,0
2772,Ultrasound,Medtronic,5,69,4,110,11,ICU,Medium,Poor,0,4,0
2773,CT Scanner,GE Healthcare,9,45,6,86,6,Operating Room,High,Good,0,3,0
2774,ECG,Medtronic,6,24,6,60,9,Operating Room,High,Good,1,4,0
2775,X-Ray,Philips,4,52,0,400,18,Ward,Medium,Moderate,0,2,1
2776,Ultrasound,Philips,9,35,4,95,9,Ward,High,Good,0,4,1
2777,Ultrasound,Siemens,9,48,4,104,8,ICU,Medium,Moderate,0,5,0
2778,MRI Scanner,Medtronic,9,85,12,56,14,Lab,Low,Good,0,3,0
2779,CT Scanner,Canon Medical,5,79,2,214,15,Diagnostic Center,High,Moderate,0,4,1
2780,MRI Scanner,Medtronic,8,57,4,121,12,ICU,High,Moderate,1,2,1
2781,CT Scanner,Canon Medical,2,83,2,212,13,ICU,Medium,Moderate,0,4,1
2782,ECG,Siemens,5,90,12,34,6,Ward,High,Poor,0,3,0
2783,Ventilator,Mindray,3,77,2,175,12,Diagnostic Center,Medium,Good,0,3,0
2784,ECG,Mindray,3,55,1,384,16,Lab,High,Moderate,0,1,1
2785,ECG,Philips,12,39,6,65,12,Operating Room,High,Moderate,0,4,1
2786,Infusion Pump,GE Healthcare,6,46,12,37,5,Diagnostic Center,Medium,Good,0,4,0
2787,X-Ray,GE Healthcare,5,74,2,178,16,Diagnostic Center,High,Good,0,4,1
2788,Ultrasound,Philips,0,45,6,96,3,Ward,Low,Good,0,2,0
2789,Ventilator,Siemens,8,70,4,96,16,Diagnostic Center,Low,Good,0,5,0
2790,Ventilator,GE Healthcare,6,76,1,397,20,ICU,Medium,Good,0,3,1
2791,Infusion Pump,Siemens,4,49,6,51,9,Lab,Medium,Moderate,0,4,0
2792,Ventilator,Mindray,8,66,0,397,16,Lab,Medium,Good,0,3,1
2793,Ventilator,GE Healthcare,6,63,6,60,8,Ward,High,Moderate,1,5,0
2794,Patient Monitor,Mindray,2,49,2,188,5,Diagnostic Center,Medium,Moderate,0,1,0
2795,Ultrasound,Canon Medical,4,90,1,376,25,Lab,High,Good,0,2,1
2796,ECG,GE Healthcare,5,65,6,60,2,ICU,High,Moderate,0,5,0
2797,CT Scanner,Philips,4,66,12,40,5,Diagnostic Center,High,Moderate,0,3,0
2798,Ultrasound,Philips,8,56,2,195,11,ICU,Medium,Good,1,3,1
2799,Ultrasound,Canon Medical,4,65,1,358,16,Diagnostic Center,High,Good,0,4,1
2800,Ventilator,Philips,6,48,6,92,9,Lab,Medium,Good,1,4,0
2801,X-Ray,GE Healthcare,9,42,1,390,17,Lab,Medium,Good,0,5,1
2802,CT Scanner,Siemens,7,76,6,53,7,Diagnostic Center,High,Moderate,0,4,0
2803,Infusion Pump,Mindray,5,41,2,207,8,Diagnostic Center,Medium,Good,0,1,1
2804,MRI Scanner,Medtronic,8,59,1,399,22,Operating Room,Medium,Poor,0,3,1
2805,Patient Monitor,Mindray,12,80,1,375,25,ICU,Medium,Poor,0,1,1
2806,Ultrasound,Philips,3,58,4,127,5,ICU,High,Poor,0,2,0
2807,ECG,GE Healthcare,6,67,2,211,16,Operating Room,Low,Good,0,4,1
2808,Patient Monitor,GE Healthcare,3,38,6,98,4,Operating Room,Medium,Moderate,0,3,0
2809,ECG,Canon Medical,7,21,1,399,19,Diagnostic Center,High,Good,0,2,1
2810,ECG,Medtronic,4,40,6,77,12,ICU,Medium,Good,0,2,0
2811,Ventilator,Siemens,7,80,12,49,8,ICU,Medium,Moderate,0,3,0
2812,X-Ray,Fujifilm,4,54,6,53,3,Ward,Medium,Good,0,3,0
2813,MRI Scanner,Mindray,6,55,2,174,10,Operating Room,Medium,Moderate,1,2,0
2814,ECG,Philips,7,70,6,54,11,Operating Room,High,Good,1,2,1
2815,Patient Monitor,GE Healthcare,2,93,6,84,12,ICU,Low,Poor,0,4,0
2816,X-Ray,Mindray,7,70,6,50,7,ICU,High,Good,0,1,0
2817,X-Ray,Mindray,9,82,6,99,10,Lab,High,Poor,0,2,1
2818,ECG,Fujifilm,11,37,2,196,17,Operating Room,High,Moderate,0,2,1
2819,MRI Scanner,GE Healthcare,4,50,2,221,14,Diagnostic Center,Medium,Good,0,5,1
2820,Ultrasound,Siemens,5,44,4,98,4,ICU,Medium,Good,0,3,0
2821,Ultrasound,Mindray,6,79,4,100,9,Ward,Medium,Good,0,1,0
2822,MRI Scanner,Siemens,3,69,4,123,8,ICU,Medium,Good,0,5,0
2823,Ultrasound,Philips,5,62,12,20,1,Lab,Medium,Poor,0,3,0
2824,ECG,Canon Medical,11,50,6,61,10,Lab,Low,Poor,0,3,0
2825,Ultrasound,Philips,6,81,4,96,4,Operating Room,Medium,Poor,1,3,0
2826,CT Scanner,GE Healthcare,7,28,2,178,9,ICU,Medium,Poor,0,5,0
2827,X-Ray,GE Healthcare,9,57,6,91,11,Ward,High,Moderate,0,5,1
2828,MRI Scanner,Siemens,10,40,4,93,7,ICU,Low,Poor,0,4,0
2829,Ultrasound,Siemens,5,40,6,98,8,Diagnostic Center,High,Poor,0,4,0
2830,CT Scanner,Mindray,8,66,6,55,3,Diagnostic Center,Low,Poor,0,2,0
2831,X-Ray,Siemens,3,84,12,56,9,Diagnostic Center,High,Good,0,4,0
2832,Infusion Pump,Mindray,8,37,6,80,5,ICU,Medium,Poor,0,2,0
2833,Infusion Pump,Canon Medical,5,71,1,386,20,Ward,Medium,Poor,0,2,1
2834,Ventilator,Siemens,3,46,4,102,8,Ward,Medium,Poor,0,3,0
2835,MRI Scanner,Canon Medical,8,59,6,51,9,Ward,High,Moderate,0,3,0
2836,X-Ray,Medtronic,5,49,6,70,8,Ward,Medium,Good,1,4,0
2837,Ventilator,Philips,3,46,4,128,9,Ward,Medium,Poor,0,3,0
2838,Infusion Pump,Canon Medical,5,67,4,103,6,Ward,Low,Moderate,0,4,0
2839,X-Ray,Mindray,10,77,6,97,5,Operating Room,High,Good,0,1,1
2840,CT Scanner,Mindray,7,68,4,108,14,Diagnostic Center,High,Poor,0,2,1
2841,ECG,GE Healthcare,6,76,4,86,14,Lab,High,Good,0,4,0
2842,Ventilator,Mindray,7,49,12,32,6,Ward,Medium,Moderate,0,3,0
2843,Infusion Pump,GE Healthcare,6,65,12,27,4,Operating Room,Medium,Poor,0,5,0
2844,X-Ray,Siemens,5,61,1,381,15,ICU,Low,Poor,0,4,1
2845,Ventilator,Fujifilm,2,61,4,124,8,Lab,Medium,Moderate,0,2,0
2846,MRI Scanner,Mindray,8,78,4,95,10,Operating Room,Medium,Moderate,0,2,1
2847,Ventilator,Fujifilm,7,116,12,32,4,Ward,High,Moderate,0,4,0
2848,Ventilator,Canon Medical,10,41,4,103,8,Lab,Medium,Moderate,0,3,0
2849,Ventilator,Fujifilm,5,73,4,103,5,Operating Room,High,Good,0,4,0
2850,CT Scanner,Siemens,0,58,4,94,0,Ward,High,Poor,0,4,0
2851,X-Ray,Mindray,8,48,6,58,7,Operating Room,High,Poor,0,3,0
2852,Ultrasound,Mindray,10,44,6,79,6,Operating Room,Low,Moderate,0,1,0
2853,Infusion Pump,Mindray,9,44,6,98,13,ICU,Low,Poor,0,3,1
2854,Patient Monitor,Mindray,2,66,6,51,3,Ward,High,Good,0,2,0
2855,ECG,Philips,6,24,12,66,8,Ward,High,Moderate,0,3,0
2856,Ventilator,Medtronic,8,39,6,69,9,ICU,High,Poor,0,2,0
2857,Ultrasound,Mindray,6,50,4,90,4,Diagnostic Center,High,Moderate,0,1,0
2858,MRI Scanner,Fujifilm,2,79,1,365,13,Lab,Low,Poor,0,4,1
2859,MRI Scanner,Siemens,11,73,6,75,14,Operating Room,Low,Poor,0,4,0
2860,Patient Monitor,Mindray,3,31,6,75,0,Operating Room,Medium,Poor,0,2,0
2861,Ventilator,Mindray,5,59,6,61,6,Operating Room,High,Moderate,0,1,0
2862,Infusion Pump,Fujifilm,2,98,4,125,10,Operating Room,High,Good,0,3,0
2863,Patient Monitor,Canon Medical,3,77,4,107,9,ICU,Medium,Poor,1,3,1
2864,Ultrasound,Philips,9,80,2,186,14,ICU,High,Moderate,0,3,1
2865,CT Scanner,Fujifilm,4,49,12,65,5,Lab,Medium,Moderate,0,2,0
2866,Ultrasound,Philips,6,23,6,60,3,Ward,High,Good,0,4,0
2867,Infusion Pump,Canon Medical,5,57,6,73,12,Diagnostic Center,Medium,Good,0,4,0
2868,CT Scanner,GE Healthcare,6,79,4,129,14,Lab,Low,Poor,0,5,1
2869,Patient Monitor,GE Healthcare,6,62,4,90,6,Diagnostic Center,Medium,Good,0,3,0
2870,Infusion Pump,Canon Medical,4,52,6,68,3,ICU,High,Poor,0,4,0
2871,Ventilator,Medtronic,6,24,4,90,2,Ward,Low,Moderate,0,4,0
2872,CT Scanner,Mindray,9,62,2,180,15,Ward,High,Moderate,0,3,1
2873,X-Ray,Canon Medical,4,46,4,112,4,ICU,High,Poor,0,4,0
2874,MRI Scanner,Medtronic,6,53,6,68,2,ICU,Low,Good,0,2,0
2875,Infusion Pump,Siemens,6,58,2,210,12,Ward,High,Poor,0,5,1
2876,X-Ray,Philips,4,56,6,60,2,Lab,Medium,Moderate,0,2,0
2877,Infusion Pump,GE Healthcare,1,34,2,192,10,Ward,Medium,Poor,0,5,0
2878,Patient Monitor,GE Healthcare,3,75,2,173,11,Ward,High,Moderate,0,5,0
2879,Ventilator,Siemens,4,44,4,95,9,Diagnostic Center,Low,Good,0,3,0
2880,MRI Scanner,GE Healthcare,12,69,6,86,11,Diagnostic Center,Medium,Poor,0,4,1
2881,Ventilator,Fujifilm,9,54,6,78,10,ICU,Medium,Poor,1,2,1
2882,Ventilator,Medtronic,9,68,6,81,9,Diagnostic Center,High,Poor,0,2,1
2883,ECG,GE Healthcare,7,50,12,21,2,Operating Room,High,Moderate,1,4,0
2884,Ultrasound,GE Healthcare,4,60,6,98,7,Ward,High,Moderate,0,3,0
2885,Infusion Pump,GE Healthcare,9,63,0,398,21,Lab,Medium,Poor,1,3,1
2886,Patient Monitor,Philips,8,72,12,51,4,Ward,Low,Good,0,2,0
2887,Ventilator,Mindray,4,71,4,82,4,Lab,Low,Moderate,1,3,0
